agency_cd,site_no,Date,Flow,Flow_cd
USGS,09521000,1905-11-29,62500,A
USGS,09521000,1905-11-30,103000,A
USGS,09521000,1905-12-01,77400,A
USGS,09521000,1905-12-02,37200,A
USGS,09521000,1905-12-03,40200,A
USGS,09521000,1905-12-04,35000,A
USGS,09521000,1905-12-05,28700,A
USGS,09521000,1905-12-06,23300,A
USGS,09521000,1905-12-07,20100,A
USGS,09521000,1905-12-08,17000,A
USGS,09521000,1905-12-09,15000,A
USGS,09521000,1905-12-10,13700,A
USGS,09521000,1905-12-11,12600,A
USGS,09521000,1905-12-12,10500,A
USGS,09521000,1905-12-13,10200,A
USGS,09521000,1905-12-14,9610,A
USGS,09521000,1905-12-15,9100,A
USGS,09521000,1905-12-16,8800,A
USGS,09521000,1905-12-17,8100,A
USGS,09521000,1905-12-18,7810,A
USGS,09521000,1905-12-19,7750,A
USGS,09521000,1905-12-20,7720,A
USGS,09521000,1905-12-21,7670,A
USGS,09521000,1905-12-22,7640,A
USGS,09521000,1905-12-23,7600,A
USGS,09521000,1905-12-24,7560,A
USGS,09521000,1905-12-25,7540,A
USGS,09521000,1905-12-26,7500,A
USGS,09521000,1905-12-27,7200,A
USGS,09521000,1905-12-28,6700,A
USGS,09521000,1905-12-29,6400,A
USGS,09521000,1905-12-30,5980,A
USGS,09521000,1905-12-31,5900,A
USGS,09521000,1906-01-01,5860,A
USGS,09521000,1906-01-02,5800,A
USGS,09521000,1906-01-03,5730,A
USGS,09521000,1906-01-04,5640,A
USGS,09521000,1906-01-05,5580,A
USGS,09521000,1906-01-06,5400,A
USGS,09521000,1906-01-07,5280,A
USGS,09521000,1906-01-08,5230,A
USGS,09521000,1906-01-09,5090,A
USGS,09521000,1906-01-10,4950,A
USGS,09521000,1906-01-11,4830,A
USGS,09521000,1906-01-12,4700,A
USGS,09521000,1906-01-13,4550,A
USGS,09521000,1906-01-14,4500,A
USGS,09521000,1906-01-15,4450,A
USGS,09521000,1906-01-16,4400,A
USGS,09521000,1906-01-17,4350,A
USGS,09521000,1906-01-18,4300,A
USGS,09521000,1906-01-19,4260,A
USGS,09521000,1906-01-20,4600,A
USGS,09521000,1906-01-21,4400,A
USGS,09521000,1906-01-22,5000,A
USGS,09521000,1906-01-23,16100,A
USGS,09521000,1906-01-24,14000,A
USGS,09521000,1906-01-25,13800,A
USGS,09521000,1906-01-26,11000,A
USGS,09521000,1906-01-27,10000,A
USGS,09521000,1906-01-28,9940,A
USGS,09521000,1906-01-29,9830,A
USGS,09521000,1906-01-30,9740,A
USGS,09521000,1906-01-31,9600,A
USGS,09521000,1906-02-01,9280,A
USGS,09521000,1906-02-02,9100,A
USGS,09521000,1906-02-03,9000,A
USGS,09521000,1906-02-04,8500,A
USGS,09521000,1906-02-05,7280,A
USGS,09521000,1906-02-06,7500,A
USGS,09521000,1906-02-07,6800,A
USGS,09521000,1906-02-08,6600,A
USGS,09521000,1906-02-09,6360,A
USGS,09521000,1906-02-10,6450,A
USGS,09521000,1906-02-11,8860,A
USGS,09521000,1906-02-12,8220,A
USGS,09521000,1906-02-13,8840,A
USGS,09521000,1906-02-14,9250,A
USGS,09521000,1906-02-15,9640,A
USGS,09521000,1906-02-16,14600,A
USGS,09521000,1906-02-17,14800,A
USGS,09521000,1906-02-18,13500,A
USGS,09521000,1906-02-19,12200,A
USGS,09521000,1906-02-20,11000,A
USGS,09521000,1906-02-21,10800,A
USGS,09521000,1906-02-22,10700,A
USGS,09521000,1906-02-23,10300,A
USGS,09521000,1906-02-24,10200,A
USGS,09521000,1906-02-25,9880,A
USGS,09521000,1906-02-26,9550,A
USGS,09521000,1906-02-27,9250,A
USGS,09521000,1906-02-28,9190,A
USGS,09521000,1906-03-01,9350,A
USGS,09521000,1906-03-02,9210,A
USGS,09521000,1906-03-03,9060,A
USGS,09521000,1906-03-04,8900,A
USGS,09521000,1906-03-05,8750,A
USGS,09521000,1906-03-06,8600,A
USGS,09521000,1906-03-07,8350,A
USGS,09521000,1906-03-08,8060,A
USGS,09521000,1906-03-09,7730,A
USGS,09521000,1906-03-10,7300,A
USGS,09521000,1906-03-11,6900,A
USGS,09521000,1906-03-12,6740,A
USGS,09521000,1906-03-13,7000,A
USGS,09521000,1906-03-14,15600,A
USGS,09521000,1906-03-15,54300,A
USGS,09521000,1906-03-16,66700,A
USGS,09521000,1906-03-17,42300,A
USGS,09521000,1906-03-18,36000,A
USGS,09521000,1906-03-19,33200,A
USGS,09521000,1906-03-20,33500,A
USGS,09521000,1906-03-21,24600,A
USGS,09521000,1906-03-22,23300,A
USGS,09521000,1906-03-23,22800,A
USGS,09521000,1906-03-24,22400,A
USGS,09521000,1906-03-25,21200,A
USGS,09521000,1906-03-26,19000,A
USGS,09521000,1906-03-27,43800,A
USGS,09521000,1906-03-28,65600,A
USGS,09521000,1906-03-29,75000,A
USGS,09521000,1906-03-30,47500,A
USGS,09521000,1906-03-31,34700,A
USGS,09521000,1906-04-01,39600,A
USGS,09521000,1906-04-02,37600,A
USGS,09521000,1906-04-03,37500,A
USGS,09521000,1906-04-04,38000,A
USGS,09521000,1906-04-05,37800,A
USGS,09521000,1906-04-06,35900,A
USGS,09521000,1906-04-07,33400,A
USGS,09521000,1906-04-08,31000,A
USGS,09521000,1906-04-09,27200,A
USGS,09521000,1906-04-10,32200,A
USGS,09521000,1906-04-11,29800,A
USGS,09521000,1906-04-12,29200,A
USGS,09521000,1906-04-13,29000,A
USGS,09521000,1906-04-14,27800,A
USGS,09521000,1906-04-15,31200,A
USGS,09521000,1906-04-16,29500,A
USGS,09521000,1906-04-17,27200,A
USGS,09521000,1906-04-18,27200,A
USGS,09521000,1906-04-19,28200,A
USGS,09521000,1906-04-20,26100,A
USGS,09521000,1906-04-21,25800,A
USGS,09521000,1906-04-22,25500,A
USGS,09521000,1906-04-23,29000,A
USGS,09521000,1906-04-24,30600,A
USGS,09521000,1906-04-25,31700,A
USGS,09521000,1906-04-26,36200,A
USGS,09521000,1906-04-27,36700,A
USGS,09521000,1906-04-28,38600,A
USGS,09521000,1906-04-29,41800,A
USGS,09521000,1906-04-30,44100,A
USGS,09521000,1906-05-01,46900,A
USGS,09521000,1906-05-02,50800,A
USGS,09521000,1906-05-03,48600,A
USGS,09521000,1906-05-04,43400,A
USGS,09521000,1906-05-05,40600,A
USGS,09521000,1906-05-06,41000,A
USGS,09521000,1906-05-07,38500,A
USGS,09521000,1906-05-08,36800,A
USGS,09521000,1906-05-09,36000,A
USGS,09521000,1906-05-10,35100,A
USGS,09521000,1906-05-11,36700,A
USGS,09521000,1906-05-12,42100,A
USGS,09521000,1906-05-13,42800,A
USGS,09521000,1906-05-14,44000,A
USGS,09521000,1906-05-15,46500,A
USGS,09521000,1906-05-16,48900,A
USGS,09521000,1906-05-17,51100,A
USGS,09521000,1906-05-18,52800,A
USGS,09521000,1906-05-19,55900,A
USGS,09521000,1906-05-20,60200,A
USGS,09521000,1906-05-21,64200,A
USGS,09521000,1906-05-22,66000,A
USGS,09521000,1906-05-23,67700,A
USGS,09521000,1906-05-24,68900,A
USGS,09521000,1906-05-25,69200,A
USGS,09521000,1906-05-26,69700,A
USGS,09521000,1906-05-27,70600,A
USGS,09521000,1906-05-28,71200,A
USGS,09521000,1906-05-29,73500,A
USGS,09521000,1906-05-30,77300,A
USGS,09521000,1906-05-31,79800,A
USGS,09521000,1906-06-01,81800,A
USGS,09521000,1906-06-02,84000,A
USGS,09521000,1906-06-03,84200,A
USGS,09521000,1906-06-04,87200,A
USGS,09521000,1906-06-05,92400,A
USGS,09521000,1906-06-06,91100,A
USGS,09521000,1906-06-07,89800,A
USGS,09521000,1906-06-08,89000,A
USGS,09521000,1906-06-09,86700,A
USGS,09521000,1906-06-10,85300,A
USGS,09521000,1906-06-11,82100,A
USGS,09521000,1906-06-12,74000,A
USGS,09521000,1906-06-13,65800,A
USGS,09521000,1906-06-14,65000,A
USGS,09521000,1906-06-15,70000,A
USGS,09521000,1906-06-16,80600,A
USGS,09521000,1906-06-17,80600,A
USGS,09521000,1906-06-18,80800,A
USGS,09521000,1906-06-19,80400,A
USGS,09521000,1906-06-20,80100,A
USGS,09521000,1906-06-21,79800,A
USGS,09521000,1906-06-22,80400,A
USGS,09521000,1906-06-23,83000,A
USGS,09521000,1906-06-24,91000,A
USGS,09521000,1906-06-25,96600,A
USGS,09521000,1906-06-26,96400,A
USGS,09521000,1906-06-27,99200,A
USGS,09521000,1906-06-28,97100,A
USGS,09521000,1906-06-29,92000,A
USGS,09521000,1906-06-30,79300,A
USGS,09521000,1906-07-01,74200,A
USGS,09521000,1906-07-02,68000,A
USGS,09521000,1906-07-03,60400,A
USGS,09521000,1906-07-04,52200,A
USGS,09521000,1906-07-05,48100,A
USGS,09521000,1906-07-06,44600,A
USGS,09521000,1906-07-07,41900,A
USGS,09521000,1906-07-08,41100,A
USGS,09521000,1906-07-09,40400,A
USGS,09521000,1906-07-10,39500,A
USGS,09521000,1906-07-11,38600,A
USGS,09521000,1906-07-12,40600,A
USGS,09521000,1906-07-13,38100,A
USGS,09521000,1906-07-14,37400,A
USGS,09521000,1906-07-15,36300,A
USGS,09521000,1906-07-16,35400,A
USGS,09521000,1906-07-17,34600,A
USGS,09521000,1906-07-18,32900,A
USGS,09521000,1906-07-19,32600,A
USGS,09521000,1906-07-20,32400,A
USGS,09521000,1906-07-21,32200,A
USGS,09521000,1906-07-22,31800,A
USGS,09521000,1906-07-23,31600,A
USGS,09521000,1906-07-24,32300,A
USGS,09521000,1906-07-25,33000,A
USGS,09521000,1906-07-26,32400,A
USGS,09521000,1906-07-27,30800,A
USGS,09521000,1906-07-28,29100,A
USGS,09521000,1906-07-29,29100,A
USGS,09521000,1906-07-30,29100,A
USGS,09521000,1906-07-31,27000,A
USGS,09521000,1906-08-01,25600,A
USGS,09521000,1906-08-02,25500,A
USGS,09521000,1906-08-03,25200,A
USGS,09521000,1906-08-04,24500,A
USGS,09521000,1906-08-05,24900,A
USGS,09521000,1906-08-06,24400,A
USGS,09521000,1906-08-07,21900,A
USGS,09521000,1906-08-08,21900,A
USGS,09521000,1906-08-09,22000,A
USGS,09521000,1906-08-10,21900,A
USGS,09521000,1906-08-11,20500,A
USGS,09521000,1906-08-12,19700,A
USGS,09521000,1906-08-13,19500,A
USGS,09521000,1906-08-14,19200,A
USGS,09521000,1906-08-15,16900,A
USGS,09521000,1906-08-16,16800,A
USGS,09521000,1906-08-17,16600,A
USGS,09521000,1906-08-18,16500,A
USGS,09521000,1906-08-19,17500,A
USGS,09521000,1906-08-20,16400,A
USGS,09521000,1906-08-21,18500,A
USGS,09521000,1906-08-22,18100,A
USGS,09521000,1906-08-23,15800,A
USGS,09521000,1906-08-24,15500,A
USGS,09521000,1906-08-25,17900,A
USGS,09521000,1906-08-26,16400,A
USGS,09521000,1906-08-27,15200,A
USGS,09521000,1906-08-28,14300,A
USGS,09521000,1906-08-29,16400,A
USGS,09521000,1906-08-30,15000,A
USGS,09521000,1906-08-31,13400,A
USGS,09521000,1906-09-01,12700,A
USGS,09521000,1906-09-02,13300,A
USGS,09521000,1906-09-03,14500,A
USGS,09521000,1906-09-04,13800,A
USGS,09521000,1906-09-05,12500,A
USGS,09521000,1906-09-06,12100,A
USGS,09521000,1906-09-07,12000,A
USGS,09521000,1906-09-08,11900,A
USGS,09521000,1906-09-09,11900,A
USGS,09521000,1906-09-10,11800,A
USGS,09521000,1906-09-11,11800,A
USGS,09521000,1906-09-12,11900,A
USGS,09521000,1906-09-13,11800,A
USGS,09521000,1906-09-14,11700,A
USGS,09521000,1906-09-15,10700,A
USGS,09521000,1906-09-16,10700,A
USGS,09521000,1906-09-17,10700,A
USGS,09521000,1906-09-18,10500,A
USGS,09521000,1906-09-19,9900,A
USGS,09521000,1906-09-20,9600,A
USGS,09521000,1906-09-21,10200,A
USGS,09521000,1906-09-22,10900,A
USGS,09521000,1906-09-23,11000,A
USGS,09521000,1906-09-24,10300,A
USGS,09521000,1906-09-25,11500,A
USGS,09521000,1906-09-26,13200,A
USGS,09521000,1906-09-27,12100,A
USGS,09521000,1906-09-28,11700,A
USGS,09521000,1906-09-29,12200,A
USGS,09521000,1906-09-30,13300,A
USGS,09521000,1906-10-01,15900,A
USGS,09521000,1906-10-02,15000,A
USGS,09521000,1906-10-03,14700,A
USGS,09521000,1906-10-04,15100,A
USGS,09521000,1906-10-05,15200,A
USGS,09521000,1906-10-06,15800,A
USGS,09521000,1906-10-07,15000,A
USGS,09521000,1906-10-08,14900,A
USGS,09521000,1906-10-09,14500,A
USGS,09521000,1906-10-10,14300,A
USGS,09521000,1906-10-11,13300,A
USGS,09521000,1906-10-12,11800,A
USGS,09521000,1906-10-13,10900,A
USGS,09521000,1906-10-14,10800,A
USGS,09521000,1906-10-15,10500,A
USGS,09521000,1906-10-16,10700,A
USGS,09521000,1906-10-17,10800,A
USGS,09521000,1906-10-18,10800,A
USGS,09521000,1906-10-19,10700,A
USGS,09521000,1906-10-20,10300,A
USGS,09521000,1906-10-21,10100,A
USGS,09521000,1906-10-22,10000,A
USGS,09521000,1906-10-23,9800,A
USGS,09521000,1906-10-24,9800,A
USGS,09521000,1906-10-25,9500,A
USGS,09521000,1906-10-26,9200,A
USGS,09521000,1906-10-27,9000,A
USGS,09521000,1906-10-28,8800,A
USGS,09521000,1906-10-29,8600,A
USGS,09521000,1906-10-30,8600,A
USGS,09521000,1906-10-31,8600,A
USGS,09521000,1906-11-01,8630,A
USGS,09521000,1906-11-02,9300,A
USGS,09521000,1906-11-03,9150,A
USGS,09521000,1906-11-04,9270,A
USGS,09521000,1906-11-05,8700,A
USGS,09521000,1906-11-06,8430,A
USGS,09521000,1906-11-07,9000,A
USGS,09521000,1906-11-08,9420,A
USGS,09521000,1906-11-09,9700,A
USGS,09521000,1906-11-10,9650,A
USGS,09521000,1906-11-11,9800,A
USGS,09521000,1906-11-12,11600,A
USGS,09521000,1906-11-13,12500,A
USGS,09521000,1906-11-14,11500,A
USGS,09521000,1906-11-15,11500,A
USGS,09521000,1906-11-16,11400,A
USGS,09521000,1906-11-17,10500,A
USGS,09521000,1906-11-18,10200,A
USGS,09521000,1906-11-19,9900,A
USGS,09521000,1906-11-20,9750,A
USGS,09521000,1906-11-21,9850,A
USGS,09521000,1906-11-22,9300,A
USGS,09521000,1906-11-23,9330,A
USGS,09521000,1906-11-24,9230,A
USGS,09521000,1906-11-25,8900,A
USGS,09521000,1906-11-26,8670,A
USGS,09521000,1906-11-27,8700,A
USGS,09521000,1906-11-28,9210,A
USGS,09521000,1906-11-29,9000,A
USGS,09521000,1906-11-30,9080,A
USGS,09521000,1906-12-01,9080,A
USGS,09521000,1906-12-02,9080,A
USGS,09521000,1906-12-03,9080,A
USGS,09521000,1906-12-04,9000,A
USGS,09521000,1906-12-05,8470,A
USGS,09521000,1906-12-06,17800,A
USGS,09521000,1906-12-07,60000,A
USGS,09521000,1906-12-08,43900,A
USGS,09521000,1906-12-09,27900,A
USGS,09521000,1906-12-10,38700,A
USGS,09521000,1906-12-11,27400,A
USGS,09521000,1906-12-12,23400,A
USGS,09521000,1906-12-13,21600,A
USGS,09521000,1906-12-14,19800,A
USGS,09521000,1906-12-15,17500,A
USGS,09521000,1906-12-16,15900,A
USGS,09521000,1906-12-17,15800,A
USGS,09521000,1906-12-18,14500,A
USGS,09521000,1906-12-19,13800,A
USGS,09521000,1906-12-20,13200,A
USGS,09521000,1906-12-21,12300,A
USGS,09521000,1906-12-22,12800,A
USGS,09521000,1906-12-23,12000,A
USGS,09521000,1906-12-24,11300,A
USGS,09521000,1906-12-25,11000,A
USGS,09521000,1906-12-26,10600,A
USGS,09521000,1906-12-27,9500,A
USGS,09521000,1906-12-28,8870,A
USGS,09521000,1906-12-29,8000,A
USGS,09521000,1906-12-30,6800,A
USGS,09521000,1906-12-31,48900,A
USGS,09521000,1907-01-01,38400,A
USGS,09521000,1907-01-02,26900,A
USGS,09521000,1907-01-03,25000,A
USGS,09521000,1907-01-04,21600,A
USGS,09521000,1907-01-05,18800,A
USGS,09521000,1907-01-06,16000,A
USGS,09521000,1907-01-07,15200,A
USGS,09521000,1907-01-08,16100,A
USGS,09521000,1907-01-09,15900,A
USGS,09521000,1907-01-10,18400,A
USGS,09521000,1907-01-11,18200,A
USGS,09521000,1907-01-12,44300,A
USGS,09521000,1907-01-13,40900,A
USGS,09521000,1907-01-14,29700,A
USGS,09521000,1907-01-15,24400,A
USGS,09521000,1907-01-16,20400,A
USGS,09521000,1907-01-17,17100,A
USGS,09521000,1907-01-18,16300,A
USGS,09521000,1907-01-19,25200,A
USGS,09521000,1907-01-20,33400,A
USGS,09521000,1907-01-21,25800,A
USGS,09521000,1907-01-22,23900,A
USGS,09521000,1907-01-23,22100,A
USGS,09521000,1907-01-24,18000,A
USGS,09521000,1907-01-25,15200,A
USGS,09521000,1907-01-26,15000,A
USGS,09521000,1907-01-27,13800,A
USGS,09521000,1907-01-28,13200,A
USGS,09521000,1907-01-29,12700,A
USGS,09521000,1907-01-30,12700,A
USGS,09521000,1907-01-31,12700,A
USGS,09521000,1907-02-01,12400,A
USGS,09521000,1907-02-02,25700,A
USGS,09521000,1907-02-03,31300,A
USGS,09521000,1907-02-04,26600,A
USGS,09521000,1907-02-05,24400,A
USGS,09521000,1907-02-06,19200,A
USGS,09521000,1907-02-07,17700,A
USGS,09521000,1907-02-08,19000,A
USGS,09521000,1907-02-09,20500,A
USGS,09521000,1907-02-10,20800,A
USGS,09521000,1907-02-11,20300,A
USGS,09521000,1907-02-12,18900,A
USGS,09521000,1907-02-13,17400,A
USGS,09521000,1907-02-14,16600,A
USGS,09521000,1907-02-15,17000,A
USGS,09521000,1907-02-16,16600,A
USGS,09521000,1907-02-17,14900,A
USGS,09521000,1907-02-18,14900,A
USGS,09521000,1907-02-19,14700,A
USGS,09521000,1907-02-20,14100,A
USGS,09521000,1907-02-21,15500,A
USGS,09521000,1907-02-22,18400,A
USGS,09521000,1907-02-23,17200,A
USGS,09521000,1907-02-24,15400,A
USGS,09521000,1907-02-25,15000,A
USGS,09521000,1907-02-26,19600,A
USGS,09521000,1907-02-27,22600,A
USGS,09521000,1907-02-28,19000,A
USGS,09521000,1907-03-01,17200,A
USGS,09521000,1907-03-02,16900,A
USGS,09521000,1907-03-03,19300,A
USGS,09521000,1907-03-04,18000,A
USGS,09521000,1907-03-05,18500,A
USGS,09521000,1907-03-06,19300,A
USGS,09521000,1907-03-07,28600,A
USGS,09521000,1907-03-08,68700,A
USGS,09521000,1907-03-09,45100,A
USGS,09521000,1907-03-10,34500,A
USGS,09521000,1907-03-11,27300,A
USGS,09521000,1907-03-12,24700,A
USGS,09521000,1907-03-13,25800,A
USGS,09521000,1907-03-14,25400,A
USGS,09521000,1907-03-15,21100,A
USGS,09521000,1907-03-16,19200,A
USGS,09521000,1907-03-17,17600,A
USGS,09521000,1907-03-18,16200,A
USGS,09521000,1907-03-19,15600,A
USGS,09521000,1907-03-20,14800,A
USGS,09521000,1907-03-21,14800,A
USGS,09521000,1907-03-22,14800,A
USGS,09521000,1907-03-23,14800,A
USGS,09521000,1907-03-24,15900,A
USGS,09521000,1907-03-25,38400,A
USGS,09521000,1907-03-26,28400,A
USGS,09521000,1907-03-27,20200,A
USGS,09521000,1907-03-28,21700,A
USGS,09521000,1907-03-29,30800,A
USGS,09521000,1907-03-30,31200,A
USGS,09521000,1907-03-31,31600,A
USGS,09521000,1907-04-01,29300,A
USGS,09521000,1907-04-02,29900,A
USGS,09521000,1907-04-03,32100,A
USGS,09521000,1907-04-04,30700,A
USGS,09521000,1907-04-05,28500,A
USGS,09521000,1907-04-06,29200,A
USGS,09521000,1907-04-07,28900,A
USGS,09521000,1907-04-08,27100,A
USGS,09521000,1907-04-09,24700,A
USGS,09521000,1907-04-10,24700,A
USGS,09521000,1907-04-11,24700,A
USGS,09521000,1907-04-12,28000,A
USGS,09521000,1907-04-13,25900,A
USGS,09521000,1907-04-14,26000,A
USGS,09521000,1907-04-15,26000,A
USGS,09521000,1907-04-16,28100,A
USGS,09521000,1907-04-17,29500,A
USGS,09521000,1907-04-18,33000,A
USGS,09521000,1907-04-19,38200,A
USGS,09521000,1907-04-20,41500,A
USGS,09521000,1907-04-21,43800,A
USGS,09521000,1907-04-22,46900,A
USGS,09521000,1907-04-23,48300,A
USGS,09521000,1907-04-24,49900,A
USGS,09521000,1907-04-25,50500,A
USGS,09521000,1907-04-26,49300,A
USGS,09521000,1907-04-27,45700,A
USGS,09521000,1907-04-28,46200,A
USGS,09521000,1907-04-29,44600,A
USGS,09521000,1907-04-30,43500,A
USGS,09521000,1907-05-01,35500,A
USGS,09521000,1907-05-02,32600,A
USGS,09521000,1907-05-03,31200,A
USGS,09521000,1907-05-04,32400,A
USGS,09521000,1907-05-05,31800,A
USGS,09521000,1907-05-06,33000,A
USGS,09521000,1907-05-07,33700,A
USGS,09521000,1907-05-08,33900,A
USGS,09521000,1907-05-09,33900,A
USGS,09521000,1907-05-10,33500,A
USGS,09521000,1907-05-11,32800,A
USGS,09521000,1907-05-12,30600,A
USGS,09521000,1907-05-13,30400,A
USGS,09521000,1907-05-14,29500,A
USGS,09521000,1907-05-15,29100,A
USGS,09521000,1907-05-16,30000,A
USGS,09521000,1907-05-17,29600,A
USGS,09521000,1907-05-18,28600,A
USGS,09521000,1907-05-19,29600,A
USGS,09521000,1907-05-20,31900,A
USGS,09521000,1907-05-21,34700,A
USGS,09521000,1907-05-22,37500,A
USGS,09521000,1907-05-23,38700,A
USGS,09521000,1907-05-24,39300,A
USGS,09521000,1907-05-25,41300,A
USGS,09521000,1907-05-26,45700,A
USGS,09521000,1907-05-27,51000,A
USGS,09521000,1907-05-28,57800,A
USGS,09521000,1907-05-29,61800,A
USGS,09521000,1907-05-30,65500,A
USGS,09521000,1907-05-31,68800,A
USGS,09521000,1907-06-01,72900,A
USGS,09521000,1907-06-02,76200,A
USGS,09521000,1907-06-03,77000,A
USGS,09521000,1907-06-04,77700,A
USGS,09521000,1907-06-05,77400,A
USGS,09521000,1907-06-06,87100,A
USGS,09521000,1907-06-07,83300,A
USGS,09521000,1907-06-08,80100,A
USGS,09521000,1907-06-09,77200,A
USGS,09521000,1907-06-10,72200,A
USGS,09521000,1907-06-11,72700,A
USGS,09521000,1907-06-12,81800,A
USGS,09521000,1907-06-13,86500,A
USGS,09521000,1907-06-14,90400,A
USGS,09521000,1907-06-15,94400,A
USGS,09521000,1907-06-16,97100,A
USGS,09521000,1907-06-17,101000,A
USGS,09521000,1907-06-18,105000,A
USGS,09521000,1907-06-19,106000,A
USGS,09521000,1907-06-20,106000,A
USGS,09521000,1907-06-21,106000,A
USGS,09521000,1907-06-22,108000,A
USGS,09521000,1907-06-23,110000,A
USGS,09521000,1907-06-24,112000,A
USGS,09521000,1907-06-25,113000,A
USGS,09521000,1907-06-26,114000,A
USGS,09521000,1907-06-27,115000,A
USGS,09521000,1907-06-28,115000,A
USGS,09521000,1907-06-29,115000,A
USGS,09521000,1907-06-30,115000,A
USGS,09521000,1907-07-01,113000,A
USGS,09521000,1907-07-02,111000,A
USGS,09521000,1907-07-03,110000,A
USGS,09521000,1907-07-04,110000,A
USGS,09521000,1907-07-05,110000,A
USGS,09521000,1907-07-06,107000,A
USGS,09521000,1907-07-07,107000,A
USGS,09521000,1907-07-08,108000,A
USGS,09521000,1907-07-09,110000,A
USGS,09521000,1907-07-10,110000,A
USGS,09521000,1907-07-11,112000,A
USGS,09521000,1907-07-12,112000,A
USGS,09521000,1907-07-13,114000,A
USGS,09521000,1907-07-14,113000,A
USGS,09521000,1907-07-15,114000,A
USGS,09521000,1907-07-16,114000,A
USGS,09521000,1907-07-17,110000,A
USGS,09521000,1907-07-18,110000,A
USGS,09521000,1907-07-19,104000,A
USGS,09521000,1907-07-20,102000,A
USGS,09521000,1907-07-21,94900,A
USGS,09521000,1907-07-22,92000,A
USGS,09521000,1907-07-23,88900,A
USGS,09521000,1907-07-24,82400,A
USGS,09521000,1907-07-25,76800,A
USGS,09521000,1907-07-26,68800,A
USGS,09521000,1907-07-27,62700,A
USGS,09521000,1907-07-28,58800,A
USGS,09521000,1907-07-29,58600,A
USGS,09521000,1907-07-30,52400,A
USGS,09521000,1907-07-31,55400,A
USGS,09521000,1907-08-01,57500,A
USGS,09521000,1907-08-02,58500,A
USGS,09521000,1907-08-03,61900,A
USGS,09521000,1907-08-04,58200,A
USGS,09521000,1907-08-05,55300,A
USGS,09521000,1907-08-06,51200,A
USGS,09521000,1907-08-07,50600,A
USGS,09521000,1907-08-08,50600,A
USGS,09521000,1907-08-09,50300,A
USGS,09521000,1907-08-10,49900,A
USGS,09521000,1907-08-11,46200,A
USGS,09521000,1907-08-12,41300,A
USGS,09521000,1907-08-13,38300,A
USGS,09521000,1907-08-14,33900,A
USGS,09521000,1907-08-15,29500,A
USGS,09521000,1907-08-16,32200,A
USGS,09521000,1907-08-17,32900,A
USGS,09521000,1907-08-18,29700,A
USGS,09521000,1907-08-19,28600,A
USGS,09521000,1907-08-20,25400,A
USGS,09521000,1907-08-21,29200,A
USGS,09521000,1907-08-22,26800,A
USGS,09521000,1907-08-23,25700,A
USGS,09521000,1907-08-24,24500,A
USGS,09521000,1907-08-25,25800,A
USGS,09521000,1907-08-26,27300,A
USGS,09521000,1907-08-27,26300,A
USGS,09521000,1907-08-28,27300,A
USGS,09521000,1907-08-29,25000,A
USGS,09521000,1907-08-30,23900,A
USGS,09521000,1907-08-31,23100,A
USGS,09521000,1907-09-01,31100,A
USGS,09521000,1907-09-02,43300,A
USGS,09521000,1907-09-03,38400,A
USGS,09521000,1907-09-04,35000,A
USGS,09521000,1907-09-05,38000,A
USGS,09521000,1907-09-06,37600,A
USGS,09521000,1907-09-07,34500,A
USGS,09521000,1907-09-08,35500,A
USGS,09521000,1907-09-09,31900,A
USGS,09521000,1907-09-10,33300,A
USGS,09521000,1907-09-11,27600,A
USGS,09521000,1907-09-12,24200,A
USGS,09521000,1907-09-13,21900,A
USGS,09521000,1907-09-14,21900,A
USGS,09521000,1907-09-15,19600,A
USGS,09521000,1907-09-16,18400,A
USGS,09521000,1907-09-17,17700,A
USGS,09521000,1907-09-18,16300,A
USGS,09521000,1907-09-19,14900,A
USGS,09521000,1907-09-20,14200,A
USGS,09521000,1907-09-21,15500,A
USGS,09521000,1907-09-22,16500,A
USGS,09521000,1907-09-23,14100,A
USGS,09521000,1907-09-24,13800,A
USGS,09521000,1907-09-25,13400,A
USGS,09521000,1907-09-26,13100,A
USGS,09521000,1907-09-27,13200,A
USGS,09521000,1907-09-28,13400,A
USGS,09521000,1907-09-29,14000,A
USGS,09521000,1907-09-30,13200,A
USGS,09521000,1907-10-01,12000,A
USGS,09521000,1907-10-02,11600,A
USGS,09521000,1907-10-03,11300,A
USGS,09521000,1907-10-04,10300,A
USGS,09521000,1907-10-05,10300,A
USGS,09521000,1907-10-06,10100,A
USGS,09521000,1907-10-07,10200,A
